t,__msgtype__,format,header.__msgtype__,header.frame_id,header.stamp.__msgtype__,header.stamp.nanosec,header.stamp.sec,pitch,roll,status,std,t_last_reset,time,x,y,yaw,z
1724164521.6481082,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,646887779,1724164521,22.50599872669774,-1.6825744408632166,0,0.0,1724164477.9570637,1687100480.360911,7.81638125266458,0.206251700137103,-1.519600955519082,-1.4646917409401579
1724164521.8841991,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,883523941,1724164521,22.56988928652796,-2.8454669045191454,0,0.0,1724164477.9570637,1687100480.5838208,7.847241022310138,0.20165006503868818,-2.267430249575505,-1.499841449946
1724164522.1004536,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,99934101,1724164522,22.468325498392364,-3.1036355992312763,0,0.0,1724164477.9570637,1687100480.804996,7.876039874086945,0.1905113286336676,-2.244261142518549,-1.5304413893965236
1724164522.3144143,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,313916444,1724164522,22.448214304430437,-3.0989350459090943,0,0.0,1724164477.9570637,1687100481.0247428,7.903604169958383,0.17522349901944836,-2.299636252866243,-1.5571534188852396
1724164522.5212257,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,520331621,1724164522,22.516070531098958,-2.9299361857981356,0,0.0,1724164477.9570637,1687100481.2442908,7.9410514310359535,0.16595323390758926,-2.452016484468682,-1.5828627234504484
1724164522.7391648,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,738744020,1724164522,22.73283382905458,-2.9282404022794255,0,0.0,1724164477.9570637,1687100481.4530408,7.9846423641808135,0.16567040904601596,-2.4370365776272007,-1.6043569627791008
1724164522.9591277,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,958297491,1724164522,23.022148883640636,-2.682193801507241,0,0.0,1724164477.9570637,1687100481.6705098,8.034334809831398,0.17006456227069702,-1.955726555896313,-1.6264491748562468
1724164523.188125,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,187203884,1724164523,23.265059332036774,-2.0689016794064456,0,0.0,1724164477.9570637,1687100481.90215,8.084765547737865,0.1790793861775334,-1.1611651386710762,-1.6544434972991025
1724164523.4089053,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,408659219,1724164523,23.54804023041896,-1.3351193360278741,0,0.0,1724164477.9570637,1687100482.123432,8.123840705222726,0.18557283193176205,-0.45873697632667376,-1.6834972640533339
1724164523.6332922,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,632803678,1724164523,23.562927250805302,-0.8033445987131361,0,0.0,1724164477.9570637,1687100482.343948,8.157323966374367,0.18968579620844672,-0.11489211595681055,-1.7122513363886056
1724164523.8344326,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,833231687,1724164523,23.399091587473194,-0.9298548161264224,0,0.0,1724164477.9570637,1687100482.554924,8.186109238869875,0.19196125640096665,-0.3906644876639388,-1.736101935839757
1724164524.0633948,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,62664270,1724164524,22.910098202390135,-1.8016558069886335,0,0.0,1724164477.9570637,1687100482.7699199,8.217646768231216,0.1891626909166357,-1.343734121806388,-1.7567072037881661
1724164524.2890916,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,288015842,1724164524,22.223940317115883,-2.567641595139812,0,0.0,1724164477.9570637,1687100482.99035,8.252294089117038,0.18231976230395916,-2.541367232470467,-1.7726999346938677
1724164524.4958434,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,495461225,1724164524,21.837272088172973,-2.6279969714326334,0,0.0,1724164477.9570637,1687100483.207351,8.288723956914538,0.17644089101736474,-3.3753294429139564,-1.783858011012383
1724164524.7128255,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,711835861,1724164524,21.594832189148306,-2.1527341218162714,0,0.0,1724164477.9570637,1687100483.4272468,8.33227691417398,0.17611242988840958,-3.857885032675102,-1.789412727034737
1724164524.9161317,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,915733337,1724164524,21.993982480674312,-1.5787840477619386,0,0.0,1724164477.9570637,1687100483.6354039,8.376712790171783,0.18146107733389064,-3.953474088994751,-1.793951791653912
1724164525.1392636,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,138134479,1724164525,23.109666272923178,-0.8537454758818006,0,0.0,1724164477.9570637,1687100483.853916,8.42408737205018,0.1889235602651091,-3.810290402165511,-1.801178982268829
1724164525.3678002,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,366523504,1724164525,24.621599927131168,-0.25692737956182604,0,0.0,1724164477.9570637,1687100484.071938,8.468534543368051,0.19615519392487776,-3.6905309716992485,-1.8139057463387063
1724164525.570347,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,569980382,1724164525,26.50758036053658,0.17833652323470903,0,0.0,1724164477.9570637,1687100484.289326,8.510674997080072,0.19966480716624113,-3.2248522054083066,-1.83310465856141
1724164525.804018,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,803360462,1724164525,28.07617974726886,0.027714990777442036,0,0.0,1724164477.9570637,1687100484.508811,8.547367029681443,0.19882062221570432,-2.9039262165943778,-1.855731646617414
1724164526.031905,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,31187534,1724164526,29.269490137396748,-0.3746521915370244,0,0.0,1724164477.9570637,1687100484.7352788,8.583843495855985,0.19183771949419934,-2.4512680657392614,-1.882586368902436
1724164526.2409198,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,239630222,1724164526,29.847771001042272,-1.067918062898208,0,0.0,1724164477.9570637,1687100484.950155,8.62393374959363,0.18056850891979698,-2.322154976189982,-1.910444924192281
1724164526.4469635,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,446283817,1724164526,29.920988681610144,-1.7723375904050314,0,0.0,1724164477.9570637,1687100485.161778,8.668403960210185,0.16772664702839024,-2.318385840746222,-1.9340089805191065
1724164526.681536,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,680628538,1724164526,29.625043006246113,-2.222868056601638,0,0.0,1724164477.9570637,1687100485.375201,8.710010697916134,0.16004104230033,-2.3167159834553432,-1.9491127874986793
1724164526.8853037,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,884083271,1724164526,29.688347443401938,-2.2704912236369172,0,0.0,1724164477.9570637,1687100485.591848,8.748641078041624,0.16218224032649733,-2.2445551057254605,-1.9581134677050136
1724164527.082015,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,80859422,1724164527,30.03318152174332,-1.9233675761708289,0,0.0,1724164477.9570637,1687100485.809684,8.787220202123468,0.17030944750071245,-1.7728631509240593,-1.9702911306451127
1724164527.307315,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,306255578,1724164527,30.707769889624952,-1.0590521013271537,0,0.0,1724164477.9570637,1687100486.0220208,8.82611565989618,0.18357495104464075,-0.6734359107906774,-1.986169971228526
1724164527.5346503,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,533647537,1724164527,31.171857768816764,-0.3056959447314101,0,0.0,1724164477.9570637,1687100486.2345939,8.861507398021267,0.1959925645928209,0.5737882157140783,-2.003657008504876
1724164527.754542,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,753740787,1724164527,31.33817461104604,0.12314964417263348,0,0.0,1724164477.9570637,1687100486.4525418,8.894077064822865,0.20126169372460306,1.6237339617998257,-2.023976256847367
1724164527.950296,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,949294567,1724164527,31.281999328726233,-0.11702266808082307,0,0.0,1724164477.9570637,1687100486.667635,8.926636794090152,0.2012860680315781,1.8142808727335817,-2.0474219193877
1724164528.1709986,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,169739961,1724164528,31.156499648202555,-0.9022101187447595,0,0.0,1724164477.9570637,1687100486.8884158,8.963470265182195,0.19504724272870502,1.4566256278847791,-2.074624241348057
1724164528.3791907,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,378117799,1724164528,30.957431708626256,-1.4523335456904536,0,0.0,1724164477.9570637,1687100487.103699,9.006273405418524,0.18002384947316122,1.0561968591113016,-2.1032845595898237
1724164528.665948,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,665395021,1724164528,30.630167106681398,-2.2522278681052876,0,0.0,1724164477.9570637,1687100487.373298,9.0581819437686,0.1692026178192096,0.3750558443441601,-2.126942239273842
1724164528.8692365,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,868807315,1724164528,30.307628884186716,-2.738667406430153,0,0.0,1724164477.9570637,1687100487.591894,9.103090163146705,0.19602912964818828,-0.16336755761083946,-2.1381146781653957
1724164529.1152103,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,114192962,1724164529,30.102850454254163,-3.200673997408874,0,0.0,1724164477.9570637,1687100487.81376,9.14860436741926,0.21659750082246368,-1.2223541971314902,-2.1440965466738455
1724164529.332627,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,331609964,1724164529,30.524976330232747,-2.8210845413970165,0,0.0,1724164477.9570637,1687100488.042682,9.187318377517801,0.2327870918909531,-2.3335865164745058,-2.1569867478763136
1724164529.5582168,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,557242631,1724164529,31.347593737966815,-1.7505803278200112,0,0.0,1724164477.9570637,1687100488.2630389,9.221492593397272,0.23853799951406776,-3.303382131414384,-2.18052371596449
1724164529.7737725,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,772797107,1724164529,32.11961345710678,-0.7844753495668447,0,0.0,1724164477.9570637,1687100488.4842649,9.255479580259207,0.23502660358082939,-3.8116217157402135,-2.2125342685681533
1724164529.982563,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,981932401,1724164529,32.30497437745695,-0.6240130506135193,0,0.0,1724164477.9570637,1687100488.7002308,9.288331153167354,0.227764561183952,-4.083008487375671,-2.2434861348767217
1724164530.1888955,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,187924385,1724164530,32.047973161379794,-1.1446867606121651,0,0.0,1724164477.9570637,1687100488.916164,9.324786575680331,0.22160991193271487,-4.171050177341627,-2.2673305570282216
1724164530.4206944,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,420303821,1724164530,31.566704608940853,-2.059229567948403,0,0.0,1724164477.9570637,1687100489.132393,9.361788823624508,0.213889872180811,-4.218744128673664,-2.287226602203052
1724164530.640416,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,639749526,1724164530,31.24900630103935,-2.4126283440365626,0,0.0,1724164477.9570637,1687100489.3467638,9.399833504706681,0.20407791347518506,-4.157587162544835,-2.307784838956201
1724164530.8467364,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,846164226,1724164530,31.246305811000706,-2.2824170197699467,0,0.0,1724164477.9570637,1687100489.563995,9.44136250666285,0.19489515619546277,-3.9854363952531635,-2.3290152236657407
1724164531.076875,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,76117515,1724164531,31.38846562815647,-2.0559365788501336,0,0.0,1724164477.9570637,1687100489.779165,9.485658741124801,0.19381454366515438,-3.702903318576293,-2.3498163913700125
1724164531.2951539,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,294372320,1724164531,31.602088306846596,-1.81978834565742,0,0.0,1724164477.9570637,1687100490.0025709,9.533451806864782,0.20041526782673794,-3.4251533556456324,-2.3699313630510077
1724164531.5062752,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,505479335,1724164531,31.825147982568932,-1.2863011532015896,0,0.0,1724164477.9570637,1687100490.221699,9.573869993446214,0.20791559214611496,-3.0484499944938612,-2.3894944734944046
1724164531.732338,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,731206417,1724164531,32.05615335558246,-0.8027209818644545,0,0.0,1724164477.9570637,1687100490.435595,9.6080885070792,0.21184293691050976,-2.5984019089472237,-2.4094771728584177
1724164531.9323392,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,931184530,1724164531,32.19370327781654,-0.583532525243102,0,0.0,1724164477.9570637,1687100490.6510239,9.64043531425861,0.2115562494650596,-2.1758540621788023,-2.4320893376570174
1724164532.1587803,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,157526731,1724164532,32.18554155458155,-0.5497484826944865,0,0.0,1724164477.9570637,1687100490.867791,9.670237802801632,0.20800290957603967,-1.379338068368218,-2.4535757099073043
1724164532.3865511,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,385915756,1724164532,32.029460517270195,-0.6746186019615454,0,0.0,1724164477.9570637,1687100491.0842118,9.700236304478432,0.20469265978468093,-0.5728026142743383,-2.4725117222186594
1724164532.594635,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,593361854,1724164532,32.08160655285597,-0.7535913061074339,0,0.0,1724164477.9570637,1687100491.307586,9.73467586013278,0.1982741378746754,-0.14143569626605126,-2.493697820863041
1724164532.809414,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,808396816,1724164532,32.13101373139528,-0.8530626650272312,0,0.0,1724164477.9570637,1687100491.5281608,9.773508004784086,0.19806571479883758,-0.08526909542674223,-2.516679153741639
1724164533.049271,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,48688173,1724164533,32.15094831586992,-1.1811246299942477,0,0.0,1724164477.9570637,1687100491.744566,9.816120328805287,0.20274041275214907,-0.7610680492243271,-2.5416195509509363
1724164533.252933,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,252665042,1724164533,32.075133974104716,-1.4176886417124297,0,0.0,1724164477.9570637,1687100491.9584968,9.859208197006355,0.2119751329920978,-1.5136647599930517,-2.5668338546937495
1724164533.4644547,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,463682413,1724164533,32.17945901448756,-1.4234535063071097,0,0.0,1724164477.9570637,1687100492.172705,9.90103964353006,0.22277574213013426,-2.0199622830681774,-2.5896588076325173
1724164533.6661284,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,665143251,1724164533,32.26412373412377,-1.4449793341855135,0,0.0,1724164477.9570637,1687100492.388162,9.935196666039802,0.23348276390933279,-2.271156316854469,-2.6135434492577194
1724164533.8882594,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,887275695,1724164533,32.195534232235005,-1.5402297112547143,0,0.0,1724164477.9570637,1687100492.606267,9.966559106571644,0.23479282793267078,-2.247040148261952,-2.636138537793274
1724164534.1238348,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,122644424,1724164534,32.012824151997485,-1.617044119102685,0,0.0,1724164477.9570637,1687100492.825574,9.999942697125077,0.235740806446944,-1.6666857854308044,-2.657492230231365
1724164534.3483508,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,348075866,1724164534,31.835311558434242,-1.4914229868933169,0,0.0,1724164477.9570637,1687100493.047245,10.035478444715267,0.2342445125961166,-0.8312134349580412,-2.6788660285868184
1724164534.5548723,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,553212881,1724164534,31.624124487489087,-1.2895842877055754,0,0.0,1724164477.9570637,1687100493.26542,10.072534953744682,0.23071792375743785,-0.35177076770266474,-2.699668343171816
1724164534.773451,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,772349357,1724164534,31.420732992995074,-1.203444449918218,0,0.0,1724164477.9570637,1687100493.4824128,10.110237728988132,0.22965778413609533,-0.354283108565601,-2.7189424107603175
1724164534.9843786,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,984114885,1724164534,31.07251443229981,-1.696763198303491,0,0.0,1724164477.9570637,1687100493.7063248,10.153018121591316,0.23491256185450476,-1.2456549213335077,-2.737317955483417
1724164535.205819,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,204528093,1724164535,30.91615306455768,-1.8870727092612938,0,0.0,1724164477.9570637,1687100493.924496,10.196537934517856,0.24157335442861136,-2.3869572983021707,-2.7549628192101068
1724164535.4310048,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,429950952,1724164535,31.26116869259652,-1.2870814050529613,0,0.0,1724164477.9570637,1687100494.1442668,10.238353887003814,0.24635093455936316,-2.911002536175333,-2.7768020518605026
1724164535.6447475,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,644384860,1724164535,31.897490883808967,-0.48098577717050445,0,0.0,1724164477.9570637,1687100494.3643079,10.272741419739882,0.24766556127156528,-2.839102138030684,-2.800314958450407
1724164535.8638322,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,862812042,1724164535,32.54636482268825,0.224873471716768,0,0.0,1724164477.9570637,1687100494.585356,10.303396847923953,0.24579233821559612,-2.4112658900869746,-2.82621573093084
1724164536.0925648,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,92224359,1724164536,32.76098666106919,0.3771184022162054,0,0.0,1724164477.9570637,1687100494.805229,10.33492308248453,0.24303863156430996,-2.0315372757276586,-2.8548359970366812
1724164536.3265746,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,325720548,1724164536,32.46981160950744,-0.24653124944005972,0,0.0,1724164477.9570637,1687100495.0173938,10.366652021689022,0.23694060460623134,-2.0588992557690067,-2.8829845596945667
1724164536.530409,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,529176473,1724164536,32.18095498671749,-0.8277253725092709,0,0.0,1724164477.9570637,1687100495.231487,10.402812364071545,0.2285691083930195,-2.2130964557923027,-2.9131625321300847
1724164536.733113,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,732659339,1724164536,32.098525537969984,-1.493281437908152,0,0.0,1724164477.9570637,1687100495.4484499,10.442656061719733,0.22012253810543322,-2.469189812924683,-2.944119786959061
1724164536.9426713,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,942072629,1724164536,32.59815108212183,-2.1468863736583392,0,0.0,1724164477.9570637,1687100495.663739,10.481124972041773,0.21655435691255864,-2.7773127973728426,-2.9724980293584005
1724164537.1489646,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,148631572,1724164537,33.29972002575948,-2.745023884814673,0,0.0,1724164477.9570637,1687100495.8748,10.519946627921518,0.2145976992494937,-3.1640184681307773,-2.996138311734749
1724164537.3864202,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,385998487,1724164537,34.39744624157404,-2.93014511508387,0,0.0,1724164477.9570637,1687100496.082082,10.555785051044753,0.21836232938703434,-3.464866006301445,-3.016155960707149
1724164537.5911818,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,590449810,1724164537,36.15868903883599,-2.4796747231878355,0,0.0,1724164477.9570637,1687100496.30427,10.589184654779473,0.2255002325846999,-3.426792519598678,-3.0378867696747585
1724164537.8293557,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,828466176,1724164537,38.64409586319558,-1.6513570329796223,0,0.0,1724164477.9570637,1687100496.529096,10.620039134635304,0.23226951360674997,-3.201238179770029,-3.065213780658065
1724164538.0227988,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,21734714,1724164538,40.282374680506734,-1.28348771915993,0,0.0,1724164477.9570637,1687100496.752267,10.651431713650021,0.23499057404147394,-3.0362107175472395,-3.1011167779519404
1724164538.2443812,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,243142366,1724164538,41.61316820525058,-1.1510029584794876,0,0.0,1724164477.9570637,1687100496.964429,10.682218889512907,0.23351311216858237,-2.8961789533233926,-3.137281884008599
1724164538.4951584,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,494469404,1724164538,42.61133394744654,-0.9976546564832744,0,0.0,1724164477.9570637,1687100497.1856298,10.714310677235531,0.2299154882411961,-2.2811061572050138,-3.1780488937590103
1724164538.760736,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,759708404,1724164538,42.88672547936504,-1.1373367331431692,0,0.0,1724164477.9570637,1687100497.471922,10.75590640027516,0.2246498855109706,-1.5390431286154376,-3.226442499434071
1724164538.9910886,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,990659952,1724164538,42.867961854440196,-1.843230060686255,0,0.0,1724164477.9570637,1687100497.689055,10.799732629294835,0.235615762349919,-1.239019667623768,-3.2553916552273274
1724164539.1956952,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,194457530,1724164539,42.74618457395058,-2.510281123167182,0,0.0,1724164477.9570637,1687100497.909107,10.839740815917144,0.2384264770129198,-1.2422272508784253,-3.2832290237880555
1724164539.3932142,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,392870664,1724164539,42.838156456574914,-2.7412263906864545,0,0.0,1724164477.9570637,1687100498.121744,10.871816413275743,0.24061928616141592,-1.196673911604162,-3.309239717503873
1724164539.6237369,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,623283147,1724164539,43.030426572016815,-2.2704472778944225,0,0.0,1724164477.9570637,1687100498.333772,10.899801756042075,0.24390976076481669,-0.9951029593616318,-3.335155163355913
1724164539.8567226,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,855638504,1724164539,43.344845053094694,-1.4493214076850718,0,0.0,1724164477.9570637,1687100498.554569,10.9252123911022,0.24792742379809926,-0.6552460607670719,-3.36201687443948
1724164540.0609524,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,60632467,1724164540,43.45864411237037,-1.1136993308477658,0,0.0,1724164477.9570637,1687100498.77051,10.950289032434112,0.25426098603837316,-0.5763482924958692,-3.3879006147063877
1724164540.2936826,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,293155908,1724164540,43.34906749686508,-1.367154755424638,0,0.0,1724164477.9570637,1687100498.9883568,10.976387597204317,0.2576285863750106,-0.9045303270405352,-3.4164567906968255
1724164540.4998512,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,498577356,1724164540,43.24500007832431,-2.2846226048802247,0,0.0,1724164477.9570637,1687100499.208165,11.007941575246566,0.25894358916395194,-1.9394223615985315,-3.4479356270201817
