t,__msgtype__,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,header.__msgtype__,header.frame_id,header.stamp.__msgtype__,header.stamp.nanosec,header.stamp.sec,mag_x,mag_y,mag_z
1724164490.231431,messages/msg/IMU,-7.0,44.0,-1003.0,-2.0,-23.0,15.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,230626821,1724164490,0.0,0.0,0.0
1724164490.2871637,messages/msg/IMU,-7.0,44.0,-1003.0,-2.0,-23.0,15.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,286442995,1724164490,0.0,0.0,0.0
1724164490.3531172,messages/msg/IMU,-7.0,22.0,-989.0,-2.0,1.0,12.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,351891994,1724164490,0.0,0.0,0.0
1724164490.4164963,messages/msg/IMU,2.0,24.0,-995.0,-27.0,19.0,9.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,415721654,1724164490,0.0,0.0,0.0
1724164490.4771092,messages/msg/IMU,2.0,24.0,-995.0,-27.0,19.0,9.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,476559162,1724164490,0.0,0.0,0.0
1724164490.5379314,messages/msg/IMU,0.0,19.0,-991.0,-26.0,25.0,22.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,537395238,1724164490,0.0,0.0,0.0
1724164490.6011498,messages/msg/IMU,8.0,31.0,-986.0,-15.0,35.0,24.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,600229263,1724164490,0.0,0.0,0.0
1724164490.6572878,messages/msg/IMU,8.0,31.0,-986.0,-15.0,35.0,24.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,656077146,1724164490,0.0,0.0,0.0
1724164490.7048378,messages/msg/IMU,8.0,31.0,-986.0,-15.0,35.0,24.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,703949928,1724164490,0.0,0.0,0.0
1724164490.756917,messages/msg/IMU,-1.0,49.0,-993.0,-29.0,27.0,30.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,755810737,1724164490,0.0,0.0,0.0
1724164490.8247507,messages/msg/IMU,10.0,31.0,-980.0,-29.0,17.0,22.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,823629379,1724164490,0.0,0.0,0.0
1724164490.8874474,messages/msg/IMU,10.0,31.0,-980.0,-29.0,17.0,22.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,886433839,1724164490,0.0,0.0,0.0
1724164490.9508522,messages/msg/IMU,5.0,45.0,-996.0,-12.0,7.0,16.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,950288534,1724164490,0.0,0.0,0.0
1724164491.013015,messages/msg/IMU,-9.0,20.0,-1002.0,11.0,-10.0,-1.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,12138843,1724164491,0.0,0.0,0.0
1724164491.0635786,messages/msg/IMU,-9.0,20.0,-1002.0,11.0,-10.0,-1.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,62967777,1724164491,0.0,0.0,0.0
1724164491.11955,messages/msg/IMU,-7.0,52.0,-994.0,17.0,-18.0,-3.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,118818759,1724164491,0.0,0.0,0.0
1724164491.175704,messages/msg/IMU,-7.0,52.0,-994.0,17.0,-18.0,-3.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,174669981,1724164491,0.0,0.0,0.0
1724164491.241568,messages/msg/IMU,-29.0,42.0,-993.0,21.0,-27.0,-10.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,241008281,1724164491,0.0,0.0,0.0
1724164491.301954,messages/msg/IMU,-15.0,41.0,-987.0,21.0,-20.0,-28.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,301335811,1724164491,0.0,0.0,0.0
1724164491.3682518,messages/msg/IMU,-15.0,41.0,-987.0,21.0,-20.0,-28.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,367157459,1724164491,0.0,0.0,0.0
1724164491.4268026,messages/msg/IMU,-49.0,41.0,-991.0,26.0,-15.0,-18.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,426002264,1724164491,0.0,0.0,0.0
1724164491.4859715,messages/msg/IMU,-49.0,41.0,-991.0,26.0,-15.0,-18.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,485103130,1724164491,0.0,0.0,0.0
1724164491.539686,messages/msg/IMU,-30.0,28.0,-993.0,36.0,-16.0,-24.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,537963628,1724164491,0.0,0.0,0.0
1724164491.606717,messages/msg/IMU,-18.0,29.0,-987.0,37.0,-19.0,-24.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,605779170,1724164491,0.0,0.0,0.0
1724164491.6746054,messages/msg/IMU,-18.0,29.0,-987.0,37.0,-19.0,-24.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,673598527,1724164491,0.0,0.0,0.0
1724164491.7327857,messages/msg/IMU,-35.0,26.0,-1001.0,33.0,-23.0,-19.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,731446981,1724164491,0.0,0.0,0.0
1724164491.787242,messages/msg/IMU,-35.0,26.0,-1001.0,33.0,-23.0,-19.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,786295652,1724164491,0.0,0.0,0.0
1724164491.8404777,messages/msg/IMU,-8.0,3.0,-988.0,41.0,-9.0,-28.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,840151786,1724164491,0.0,0.0,0.0
1724164491.8927999,messages/msg/IMU,-8.0,3.0,-988.0,41.0,-9.0,-28.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,892013549,1724164491,0.0,0.0,0.0
1724164491.9531264,messages/msg/IMU,-10.0,13.0,-997.0,53.0,-1.0,-31.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,952850341,1724164491,0.0,0.0,0.0
1724164492.0310106,messages/msg/IMU,-6.0,17.0,-995.0,50.0,13.0,-27.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,30153989,1724164492,0.0,0.0,0.0
1724164492.0876546,messages/msg/IMU,-6.0,17.0,-995.0,50.0,13.0,-27.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,87001323,1724164492,0.0,0.0,0.0
1724164492.148337,messages/msg/IMU,-11.0,10.0,-994.0,15.0,31.0,-4.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,147879600,1724164492,0.0,0.0,0.0
1724164492.2220318,messages/msg/IMU,-14.0,24.0,-985.0,-25.0,25.0,14.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,220659494,1724164492,0.0,0.0,0.0
1724164492.272253,messages/msg/IMU,-14.0,24.0,-985.0,-25.0,25.0,14.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,270528554,1724164492,0.0,0.0,0.0
1724164492.320277,messages/msg/IMU,-4.0,14.0,-986.0,-51.0,7.0,0.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,319396972,1724164492,0.0,0.0,0.0
1724164492.3648546,messages/msg/IMU,-4.0,14.0,-986.0,-51.0,7.0,0.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,364313364,1724164492,0.0,0.0,0.0
1724164492.4157999,messages/msg/IMU,-9.0,14.0,-987.0,-65.0,12.0,-3.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,414653301,1724164492,0.0,0.0,0.0
1724164492.468585,messages/msg/IMU,-9.0,14.0,-987.0,-65.0,12.0,-3.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,467471837,1724164492,0.0,0.0,0.0
1724164492.5216832,messages/msg/IMU,-9.0,31.0,-985.0,-56.0,10.0,0.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,520872592,1724164492,0.0,0.0,0.0
1724164492.567381,messages/msg/IMU,-9.0,31.0,-985.0,-56.0,10.0,0.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,566716670,1724164492,0.0,0.0,0.0
1724164492.6374073,messages/msg/IMU,-13.0,33.0,-1000.0,-40.0,5.0,0.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,637002944,1724164492,0.0,0.0,0.0
1724164492.705962,messages/msg/IMU,-15.0,49.0,-995.0,-42.0,-5.0,-5.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,704851627,1724164492,0.0,0.0,0.0
1724164492.7563028,messages/msg/IMU,-15.0,49.0,-995.0,-42.0,-5.0,-5.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,755695343,1724164492,0.0,0.0,0.0
1724164492.8441017,messages/msg/IMU,-19.0,44.0,-985.0,-21.0,-17.0,2.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,843542098,1724164492,0.0,0.0,0.0
1724164492.9049768,messages/msg/IMU,-23.0,35.0,-996.0,1.0,-14.0,-6.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,904328346,1724164492,0.0,0.0,0.0
1724164492.9685712,messages/msg/IMU,-23.0,35.0,-996.0,1.0,-14.0,-6.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,967426776,1724164492,0.0,0.0,0.0
1724164493.035553,messages/msg/IMU,-25.0,38.0,-988.0,16.0,-31.0,-12.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,34285068,1724164493,0.0,0.0,0.0
1724164493.0854173,messages/msg/IMU,-25.0,38.0,-988.0,16.0,-31.0,-12.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,84156990,1724164493,0.0,0.0,0.0
1724164493.141561,messages/msg/IMU,-41.0,41.0,-984.0,29.0,-56.0,-16.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,140411138,1724164493,0.0,0.0,0.0
1724164493.1965659,messages/msg/IMU,-41.0,41.0,-984.0,29.0,-56.0,-16.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,195238113,1724164493,0.0,0.0,0.0
1724164493.2456129,messages/msg/IMU,-43.0,20.0,-995.0,32.0,-63.0,-32.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,245102643,1724164493,0.0,0.0,0.0
1724164493.3032627,messages/msg/IMU,-35.0,33.0,-997.0,35.0,-54.0,-40.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,301985263,1724164493,0.0,0.0,0.0
1724164493.3599713,messages/msg/IMU,-35.0,33.0,-997.0,35.0,-54.0,-40.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,358798265,1724164493,0.0,0.0,0.0
1724164493.4177172,messages/msg/IMU,-32.0,16.0,-991.0,33.0,-36.0,-55.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,416643857,1724164493,0.0,0.0,0.0
1724164493.472359,messages/msg/IMU,-32.0,16.0,-991.0,33.0,-36.0,-55.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,471524715,1724164493,0.0,0.0,0.0
1724164493.5298002,messages/msg/IMU,-85.0,8.0,-983.0,28.0,-26.0,-42.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,528349161,1724164493,0.0,0.0,0.0
1724164493.5966117,messages/msg/IMU,-85.0,8.0,-983.0,28.0,-26.0,-42.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,596165657,1724164493,0.0,0.0,0.0
1724164493.6526911,messages/msg/IMU,-40.0,6.0,-1005.0,37.0,-20.0,-3.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,652044057,1724164493,0.0,0.0,0.0
1724164493.7147062,messages/msg/IMU,-37.0,19.0,-992.0,16.0,0.0,-5.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,713850975,1724164493,0.0,0.0,0.0
1724164493.773407,messages/msg/IMU,-37.0,19.0,-992.0,16.0,0.0,-5.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,772692918,1724164493,0.0,0.0,0.0
1724164493.8286526,messages/msg/IMU,-42.0,17.0,-998.0,-3.0,22.0,-20.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,827580451,1724164493,0.0,0.0,0.0
1724164493.8917294,messages/msg/IMU,-42.0,17.0,-998.0,-3.0,22.0,-20.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,890376806,1724164493,0.0,0.0,0.0
1724164493.964561,messages/msg/IMU,-31.0,0.0,-994.0,-1.0,34.0,-91.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,964178800,1724164493,0.0,0.0,0.0
1724164494.0158906,messages/msg/IMU,-37.0,18.0,-992.0,3.0,30.0,-84.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,15465736,1724164494,0.0,0.0,0.0
1724164494.0754461,messages/msg/IMU,-37.0,18.0,-992.0,3.0,30.0,-84.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,74272394,1724164494,0.0,0.0,0.0
1724164494.135092,messages/msg/IMU,-16.0,12.0,-984.0,-2.0,36.0,-69.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,134665489,1724164494,0.0,0.0,0.0
1724164494.1821747,messages/msg/IMU,-16.0,12.0,-984.0,-2.0,36.0,-69.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,181528806,1724164494,0.0,0.0,0.0
1724164494.235372,messages/msg/IMU,-26.0,17.0,-988.0,-4.0,38.0,-43.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,234384298,1724164494,0.0,0.0,0.0
1724164494.2958598,messages/msg/IMU,-26.0,17.0,-988.0,-4.0,38.0,-43.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,294224500,1724164494,0.0,0.0,0.0
1724164494.3440287,messages/msg/IMU,-13.0,13.0,-998.0,4.0,45.0,-29.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,343238830,1724164494,0.0,0.0,0.0
1724164494.415983,messages/msg/IMU,-22.0,18.0,-990.0,16.0,43.0,-6.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,415056705,1724164494,0.0,0.0,0.0
1724164494.4611852,messages/msg/IMU,-22.0,18.0,-990.0,16.0,43.0,-6.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,460640430,1724164494,0.0,0.0,0.0
1724164494.5225756,messages/msg/IMU,-10.0,18.0,-991.0,44.0,54.0,3.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,521516084,1724164494,0.0,0.0,0.0
1724164494.5713885,messages/msg/IMU,-10.0,18.0,-991.0,44.0,54.0,3.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,570383071,1724164494,0.0,0.0,0.0
1724164494.6340315,messages/msg/IMU,-13.0,14.0,-991.0,51.0,52.0,8.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,633183002,1724164494,0.0,0.0,0.0
1724164494.6869535,messages/msg/IMU,-13.0,14.0,-991.0,51.0,52.0,8.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,686040639,1724164494,0.0,0.0,0.0
1724164494.740438,messages/msg/IMU,-22.0,13.0,-994.0,72.0,55.0,12.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,739151954,1724164494,0.0,0.0,0.0
1724164494.803671,messages/msg/IMU,-1.0,-21.0,-989.0,66.0,52.0,3.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,802980661,1724164494,0.0,0.0,0.0
1724164494.857976,messages/msg/IMU,-1.0,-21.0,-989.0,66.0,52.0,3.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,857341766,1724164494,0.0,0.0,0.0
1724164494.9212058,messages/msg/IMU,0.0,-13.0,-993.0,52.0,43.0,-20.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,920209169,1724164494,0.0,0.0,0.0
1724164494.9738789,messages/msg/IMU,0.0,-13.0,-993.0,52.0,43.0,-20.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,973032712,1724164494,0.0,0.0,0.0
1724164495.020199,messages/msg/IMU,0.0,-5.0,-994.0,51.0,31.0,-75.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,18909215,1724164495,0.0,0.0,0.0
1724164495.0651822,messages/msg/IMU,0.0,-5.0,-994.0,51.0,31.0,-75.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,64785957,1724164495,0.0,0.0,0.0
1724164495.129096,messages/msg/IMU,-9.0,-29.0,-996.0,41.0,0.0,-27.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,128651618,1724164495,0.0,0.0,0.0
1724164495.1775157,messages/msg/IMU,-9.0,-29.0,-996.0,41.0,0.0,-27.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,176487922,1724164495,0.0,0.0,0.0
1724164495.252143,messages/msg/IMU,-2.0,-28.0,-986.0,20.0,-19.0,-22.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,251286983,1724164495,0.0,0.0,0.0
1724164495.3152711,messages/msg/IMU,3.0,-43.0,-991.0,4.0,-19.0,-5.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,314118862,1724164495,0.0,0.0,0.0
1724164495.3762548,messages/msg/IMU,3.0,-43.0,-991.0,4.0,-19.0,-5.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,374955892,1724164495,0.0,0.0,0.0
1724164495.4240012,messages/msg/IMU,0.0,-35.0,-990.0,-14.0,-28.0,18.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,422857761,1724164495,0.0,0.0,0.0
1724164495.477015,messages/msg/IMU,0.0,-35.0,-990.0,-14.0,-28.0,18.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,476276636,1724164495,0.0,0.0,0.0
1724164495.5347364,messages/msg/IMU,6.0,-41.0,-996.0,-39.0,-22.0,11.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,534121513,1724164495,0.0,0.0,0.0
1724164495.6017869,messages/msg/IMU,6.0,-41.0,-996.0,-39.0,-22.0,11.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,600980281,1724164495,0.0,0.0,0.0
1724164495.6628346,messages/msg/IMU,3.0,-32.0,-984.0,-59.0,-22.0,32.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,661779403,1724164495,0.0,0.0,0.0
1724164495.7408295,messages/msg/IMU,-8.0,-23.0,-996.0,-74.0,-14.0,29.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,739751100,1724164495,0.0,0.0,0.0
1724164495.800965,messages/msg/IMU,-8.0,-23.0,-996.0,-74.0,-14.0,29.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,800538301,1724164495,0.0,0.0,0.0
1724164495.8645608,messages/msg/IMU,0.0,-14.0,-995.0,-109.0,8.0,15.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,863368749,1724164495,0.0,0.0,0.0
1724164495.9245706,messages/msg/IMU,4.0,0.0,-988.0,-120.0,5.0,-15.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,923435688,1724164495,0.0,0.0,0.0
1724164495.9861636,messages/msg/IMU,4.0,0.0,-988.0,-120.0,5.0,-15.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,985192298,1724164495,0.0,0.0,0.0
1724164496.0390854,messages/msg/IMU,-4.0,19.0,-990.0,-107.0,-14.0,-55.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,38089990,1724164496,0.0,0.0,0.0
1724164496.1197615,messages/msg/IMU,-3.0,24.0,-981.0,-108.0,-38.0,-56.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,118835210,1724164496,0.0,0.0,0.0
1724164496.1967428,messages/msg/IMU,-3.0,24.0,-981.0,-108.0,-38.0,-56.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,195636034,1724164496,0.0,0.0,0.0
1724164496.2582667,messages/msg/IMU,-15.0,33.0,-991.0,-94.0,-39.0,-55.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,257463455,1724164496,0.0,0.0,0.0
1724164496.3217874,messages/msg/IMU,-12.0,51.0,-976.0,-65.0,-34.0,-50.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,320978164,1724164496,0.0,0.0,0.0
1724164496.374872,messages/msg/IMU,-12.0,51.0,-976.0,-65.0,-34.0,-50.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,373834133,1724164496,0.0,0.0,0.0
1724164496.4552515,messages/msg/IMU,-18.0,65.0,-987.0,-40.0,-23.0,-26.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,454258203,1724164496,0.0,0.0,0.0
1724164496.5146399,messages/msg/IMU,-23.0,60.0,-990.0,-22.0,-14.0,-16.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,514034748,1724164496,0.0,0.0,0.0
1724164496.5657198,messages/msg/IMU,-23.0,60.0,-990.0,-22.0,-14.0,-16.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,564740180,1724164496,0.0,0.0,0.0
1724164496.6136386,messages/msg/IMU,-31.0,61.0,-989.0,-4.0,-5.0,-9.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,612612962,1724164496,0.0,0.0,0.0
1724164496.6687088,messages/msg/IMU,-31.0,61.0,-989.0,-4.0,-5.0,-9.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,667819738,1724164496,0.0,0.0,0.0
1724164496.7278426,messages/msg/IMU,-31.0,62.0,-989.0,17.0,5.0,4.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,726665496,1724164496,0.0,0.0,0.0
1724164496.7773197,messages/msg/IMU,-31.0,62.0,-989.0,17.0,5.0,4.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,776563167,1724164496,0.0,0.0,0.0
1724164496.8357313,messages/msg/IMU,-29.0,69.0,-985.0,31.0,14.0,-4.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,835370779,1724164496,0.0,0.0,0.0
1724164496.8838212,messages/msg/IMU,-29.0,69.0,-985.0,31.0,14.0,-4.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,883282184,1724164496,0.0,0.0,0.0
1724164496.9475744,messages/msg/IMU,-17.0,47.0,-986.0,36.0,28.0,11.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,947071075,1724164496,0.0,0.0,0.0
1724164497.0059662,messages/msg/IMU,-30.0,61.0,-991.0,34.0,21.0,7.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,4916906,1724164497,0.0,0.0,0.0
1724164497.05183,messages/msg/IMU,-30.0,61.0,-991.0,34.0,21.0,7.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,50794124,1724164497,0.0,0.0,0.0
1724164497.1147654,messages/msg/IMU,-23.0,54.0,-978.0,48.0,5.0,-14.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,113626003,1724164497,0.0,0.0,0.0
1724164497.1635072,messages/msg/IMU,-23.0,54.0,-978.0,48.0,5.0,-14.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,162494897,1724164497,0.0,0.0,0.0
1724164497.2295575,messages/msg/IMU,-22.0,35.0,-995.0,65.0,-2.0,-14.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,228319406,1724164497,0.0,0.0,0.0
1724164497.2976477,messages/msg/IMU,-22.0,35.0,-995.0,65.0,-2.0,-14.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,297136783,1724164497,0.0,0.0,0.0
1724164497.3434718,messages/msg/IMU,-16.0,21.0,-986.0,50.0,6.0,-23.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,342049598,1724164497,0.0,0.0,0.0
1724164497.420158,messages/msg/IMU,-14.0,28.0,-1001.0,34.0,0.0,-54.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,419807434,1724164497,0.0,0.0,0.0
1724164497.4657862,messages/msg/IMU,-14.0,28.0,-1001.0,34.0,0.0,-54.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,464745044,1724164497,0.0,0.0,0.0
1724164497.5312734,messages/msg/IMU,-14.0,28.0,-994.0,33.0,6.0,-28.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,530545949,1724164497,0.0,0.0,0.0
1724164497.589597,messages/msg/IMU,-14.0,28.0,-994.0,33.0,6.0,-28.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,588357448,1724164497,0.0,0.0,0.0
1724164497.6392267,messages/msg/IMU,-9.0,15.0,-996.0,1.0,11.0,1.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,638265848,1724164497,0.0,0.0,0.0
1724164497.7103295,messages/msg/IMU,-5.0,24.0,-1003.0,-32.0,11.0,-1.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,709053754,1724164497,0.0,0.0,0.0
1724164497.7852805,messages/msg/IMU,-5.0,24.0,-1003.0,-32.0,11.0,-1.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,784569501,1724164497,0.0,0.0,0.0
1724164497.8341556,messages/msg/IMU,-15.0,29.0,-1010.0,-66.0,14.0,17.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,833437919,1724164497,0.0,0.0,0.0
1724164497.888981,messages/msg/IMU,-15.0,29.0,-1010.0,-66.0,14.0,17.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,888483047,1724164497,0.0,0.0,0.0
1724164497.9338527,messages/msg/IMU,-7.0,38.0,-996.0,-87.0,25.0,17.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,933391332,1724164497,0.0,0.0,0.0
1724164497.981478,messages/msg/IMU,-7.0,38.0,-996.0,-87.0,25.0,17.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,980977296,1724164497,0.0,0.0,0.0
1724164498.04691,messages/msg/IMU,1.0,41.0,-991.0,-61.0,14.0,4.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,45801877,1724164498,0.0,0.0,0.0
1724164498.1045082,messages/msg/IMU,0.0,31.0,-981.0,2.0,-26.0,-20.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,103681802,1724164498,0.0,0.0,0.0
1724164498.1614377,messages/msg/IMU,0.0,31.0,-981.0,2.0,-26.0,-20.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,160495519,1724164498,0.0,0.0,0.0
1724164498.2289894,messages/msg/IMU,-4.0,48.0,-980.0,27.0,-44.0,-46.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,228315353,1724164498,0.0,0.0,0.0
1724164498.291352,messages/msg/IMU,-4.0,48.0,-980.0,27.0,-44.0,-46.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,290883064,1724164498,0.0,0.0,0.0
1724164498.340337,messages/msg/IMU,-12.0,53.0,-998.0,35.0,-56.0,-48.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,339234828,1724164498,0.0,0.0,0.0
1724164498.4069061,messages/msg/IMU,-11.0,40.0,-988.0,35.0,-47.0,-32.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,406016588,1724164498,0.0,0.0,0.0
1724164498.4555535,messages/msg/IMU,-11.0,40.0,-988.0,35.0,-47.0,-32.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,455162286,1724164498,0.0,0.0,0.0
1724164498.5235443,messages/msg/IMU,-27.0,36.0,-996.0,55.0,-36.0,-3.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,522973299,1724164498,0.0,0.0,0.0
1724164498.5769453,messages/msg/IMU,-27.0,36.0,-996.0,55.0,-36.0,-3.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,575833559,1724164498,0.0,0.0,0.0
1724164498.653873,messages/msg/IMU,-24.0,33.0,-997.0,54.0,-22.0,20.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,653624296,1724164498,0.0,0.0,0.0
1724164498.7237265,messages/msg/IMU,-33.0,17.0,-980.0,58.0,-20.0,45.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,722439527,1724164498,0.0,0.0,0.0
